A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/4.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2/15/2017 19:00,2017,2,15,19,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2017 20:00,2017,2,15,20,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2017 21:00,2017,2,15,21,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2017 22:00,2017,2,15,22,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2017 23:00,2017,2,15,23,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 0:00,2017,2,16,0,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 1:00,2017,2,16,1,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 2:00,2017,2,16,2,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 3:00,2017,2,16,3,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 4:00,2017,2,16,4,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 5:00,2017,2,16,5,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 6:00,2017,2,16,6,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 7:00,2017,2,16,7,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 8:00,2017,2,16,8,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 9:00,2017,2,16,9,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 10:00,2017,2,16,10,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 11:00,2017,2,16,11,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 12:00,2017,2,16,12,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 13:00,2017,2,16,13,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 14:00,2017,2,16,14,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 15:00,2017,2,16,15,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 16:00,2017,2,16,16,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 17:00,2017,2,16,17,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 18:00,2017,2,16,18,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 19:00,2017,2,16,19,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 20:00,2017,2,16,20,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 21:00,2017,2,16,21,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 22:00,2017,2,16,22,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2017 23:00,2017,2,16,23,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 0:00,2017,2,17,0,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 1:00,2017,2,17,1,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 2:00,2017,2,17,2,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 3:00,2017,2,17,3,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 4:00,2017,2,17,4,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 5:00,2017,2,17,5,98,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 6:00,2017,2,17,6,147,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 7:00,2017,2,17,7,160,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 8:00,2017,2,17,8,126,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 9:00,2017,2,17,9,84,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 10:00,2017,2,17,10,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 11:00,2017,2,17,11,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 12:00,2017,2,17,12,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 13:00,2017,2,17,13,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 14:00,2017,2,17,14,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 15:00,2017,2,17,15,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 16:00,2017,2,17,16,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 17:00,2017,2,17,17,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 18:00,2017,2,17,18,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 19:00,2017,2,17,19,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 20:00,2017,2,17,20,12,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 21:00,2017,2,17,21,13,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 22:00,2017,2,17,22,9,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2017 23:00,2017,2,17,23,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 0:00,2017,2,18,0,11,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 1:00,2017,2,18,1,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 2:00,2017,2,18,2,8,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 3:00,2017,2,18,3,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 4:00,2017,2,18,4,12,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 5:00,2017,2,18,5,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 6:00,2017,2,18,6,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 7:00,2017,2,18,7,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 8:00,2017,2,18,8,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 9:00,2017,2,18,9,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 10:00,2017,2,18,10,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 11:00,2017,2,18,11,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 12:00,2017,2,18,12,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 13:00,2017,2,18,13,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 14:00,2017,2,18,14,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 15:00,2017,2,18,15,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 16:00,2017,2,18,16,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 17:00,2017,2,18,17,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 18:00,2017,2,18,18,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 19:00,2017,2,18,19,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 20:00,2017,2,18,20,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 21:00,2017,2,18,21,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 22:00,2017,2,18,22,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2017 23:00,2017,2,18,23,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 0:00,2017,2,19,0,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 1:00,2017,2,19,1,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 2:00,2017,2,19,2,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 3:00,2017,2,19,3,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 4:00,2017,2,19,4,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 5:00,2017,2,19,5,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 6:00,2017,2,19,6,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 7:00,2017,2,19,7,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 8:00,2017,2,19,8,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 9:00,2017,2,19,9,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 10:00,2017,2,19,10,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 11:00,2017,2,19,11,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 12:00,2017,2,19,12,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 13:00,2017,2,19,13,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 14:00,2017,2,19,14,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 15:00,2017,2,19,15,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 16:00,2017,2,19,16,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 17:00,2017,2,19,17,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 18:00,2017,2,19,18,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 19:00,2017,2,19,19,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 20:00,2017,2,19,20,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 21:00,2017,2,19,21,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 22:00,2017,2,19,22,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2017 23:00,2017,2,19,23,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 0:00,2017,2,20,0,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 1:00,2017,2,20,1,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 2:00,2017,2,20,2,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 3:00,2017,2,20,3,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 4:00,2017,2,20,4,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 5:00,2017,2,20,5,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 6:00,2017,2,20,6,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 7:00,2017,2,20,7,117,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 8:00,2017,2,20,8,118,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 9:00,2017,2,20,9,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 10:00,2017,2,20,10,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 11:00,2017,2,20,11,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 12:00,2017,2,20,12,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 13:00,2017,2,20,13,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 14:00,2017,2,20,14,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 15:00,2017,2,20,15,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 16:00,2017,2,20,16,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 17:00,2017,2,20,17,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 18:00,2017,2,20,18,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 19:00,2017,2,20,19,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 20:00,2017,2,20,20,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 21:00,2017,2,20,21,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 22:00,2017,2,20,22,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2017 23:00,2017,2,20,23,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 0:00,2017,2,21,0,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 1:00,2017,2,21,1,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 2:00,2017,2,21,2,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 3:00,2017,2,21,3,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 4:00,2017,2,21,4,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 5:00,2017,2,21,5,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 6:00,2017,2,21,6,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 7:00,2017,2,21,7,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 8:00,2017,2,21,8,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 9:00,2017,2,21,9,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 10:00,2017,2,21,10,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 11:00,2017,2,21,11,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 12:00,2017,2,21,12,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 13:00,2017,2,21,13,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 14:00,2017,2,21,14,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 15:00,2017,2,21,15,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 16:00,2017,2,21,16,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 17:00,2017,2,21,17,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 18:00,2017,2,21,18,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 19:00,2017,2,21,19,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 20:00,2017,2,21,20,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 21:00,2017,2,21,21,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 22:00,2017,2,21,22,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2017 23:00,2017,2,21,23,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 0:00,2017,2,22,0,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 1:00,2017,2,22,1,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 2:00,2017,2,22,2,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 3:00,2017,2,22,3,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 4:00,2017,2,22,4,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 5:00,2017,2,22,5,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 6:00,2017,2,22,6,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 7:00,2017,2,22,7,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 8:00,2017,2,22,8,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 9:00,2017,2,22,9,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 10:00,2017,2,22,10,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 11:00,2017,2,22,11,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 12:00,2017,2,22,12,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 13:00,2017,2,22,13,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 14:00,2017,2,22,14,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 15:00,2017,2,22,15,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 16:00,2017,2,22,16,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 17:00,2017,2,22,17,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 18:00,2017,2,22,18,92,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 19:00,2017,2,22,19,123,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 20:00,2017,2,22,20,140,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 21:00,2017,2,22,21,144,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 22:00,2017,2,22,22,142,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2017 23:00,2017,2,22,23,139,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 0:00,2017,2,23,0,130,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 1:00,2017,2,23,1,126,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 2:00,2017,2,23,2,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 3:00,2017,2,23,3,132,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 4:00,2017,2,23,4,136,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 5:00,2017,2,23,5,147,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 6:00,2017,2,23,6,112,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 7:00,2017,2,23,7,128,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 8:00,2017,2,23,8,139,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 9:00,2017,2,23,9,130,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 10:00,2017,2,23,10,126,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 11:00,2017,2,23,11,107,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 12:00,2017,2,23,12,88,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 13:00,2017,2,23,13,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 14:00,2017,2,23,14,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 15:00,2017,2,23,15,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 16:00,2017,2,23,16,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 17:00,2017,2,23,17,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 18:00,2017,2,23,18,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 19:00,2017,2,23,19,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 20:00,2017,2,23,20,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 21:00,2017,2,23,21,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 22:00,2017,2,23,22,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/23/2017 23:00,2017,2,23,23,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 0:00,2017,2,24,0,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 1:00,2017,2,24,1,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 2:00,2017,2,24,2,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 3:00,2017,2,24,3,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 4:00,2017,2,24,4,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 5:00,2017,2,24,5,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 6:00,2017,2,24,6,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 7:00,2017,2,24,7,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 8:00,2017,2,24,8,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 9:00,2017,2,24,9,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 10:00,2017,2,24,10,77,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 11:00,2017,2,24,11,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 12:00,2017,2,24,12,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 13:00,2017,2,24,13,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 14:00,2017,2,24,14,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 15:00,2017,2,24,15,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 16:00,2017,2,24,16,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 17:00,2017,2,24,17,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 18:00,2017,2,24,18,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 19:00,2017,2,24,19,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 20:00,2017,2,24,20,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 21:00,2017,2,24,21,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 22:00,2017,2,24,22,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/24/2017 23:00,2017,2,24,23,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 0:00,2017,2,25,0,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 1:00,2017,2,25,1,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 2:00,2017,2,25,2,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 3:00,2017,2,25,3,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 4:00,2017,2,25,4,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 5:00,2017,2,25,5,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 6:00,2017,2,25,6,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 7:00,2017,2,25,7,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 8:00,2017,2,25,8,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 9:00,2017,2,25,9,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 10:00,2017,2,25,10,104,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 11:00,2017,2,25,11,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 12:00,2017,2,25,12,93,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 13:00,2017,2,25,13,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 14:00,2017,2,25,14,94,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 15:00,2017,2,25,15,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 16:00,2017,2,25,16,122,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 17:00,2017,2,25,17,115,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 18:00,2017,2,25,18,119,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 19:00,2017,2,25,19,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 20:00,2017,2,25,20,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 21:00,2017,2,25,21,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 22:00,2017,2,25,22,115,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/25/2017 23:00,2017,2,25,23,113,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 0:00,2017,2,26,0,123,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 1:00,2017,2,26,1,124,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 2:00,2017,2,26,2,125,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 3:00,2017,2,26,3,124,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 4:00,2017,2,26,4,117,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 5:00,2017,2,26,5,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 6:00,2017,2,26,6,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 7:00,2017,2,26,7,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 8:00,2017,2,26,8,112,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 9:00,2017,2,26,9,119,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 10:00,2017,2,26,10,132,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 11:00,2017,2,26,11,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 12:00,2017,2,26,12,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 13:00,2017,2,26,13,108,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 14:00,2017,2,26,14,105,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 15:00,2017,2,26,15,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 16:00,2017,2,26,16,112,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 17:00,2017,2,26,17,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 18:00,2017,2,26,18,140,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 19:00,2017,2,26,19,131,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 20:00,2017,2,26,20,127,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 21:00,2017,2,26,21,163,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 22:00,2017,2,26,22,174,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/26/2017 23:00,2017,2,26,23,157,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/27/2017 0:00,2017,2,27,0,124,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/27/2017 1:00,2017,2,27,1,88,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/27/2017 2:00,2017,2,27,2,90,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/27/2017 3:00,2017,2,27,3,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/27/2017 4:00,2017,2,27,4,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/27/2017 5:00,2017,2,27,5,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/27/2017 6:00,2017,2,27,6,39,µg/m³,1 Hr,Valid
